State_Name,Year,Polling_Date,Seat,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Party_ID,Party_Name,Party_Abbreviation,Age,Category,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Affidavit,Notes
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,14,Unreserved (Women),3,SRIDEVI MAHESHWARAM,,,,,10809,Independent,IND,,,,6,3,,3,919,0.642,,1157,935,16,80.812,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,14,Unreserved (Women),,NOTA,,,,,,,,,,,5,4,,3,919,0.535,,1157,935,16,80.812,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,15,Unreserved (Women),1,CHANDUPATLA SUJATHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,0,1,Uncontested,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,15,Unreserved (Women),,NOTA,,,,,,,,,,,0,2,,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,16,Unreserved (Women),1,BANDI RAMADEVI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,0,1,Uncontested,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,16,Unreserved (Women),,NOTA,,,,,,,,,,,0,2,,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,17,Scheduled Tribe,1,GOPI PALAKURTHI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,0,1,Uncontested,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,17,Scheduled Tribe,,NOTA,,,,,,,,,,,0,2,,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,18,Scheduled Caste,1,AKU RAJU,,,,,8284,Telangana Rashtra Samithi,TRS,,,,578,1,,2,879,64.509,,1122,896,17,79.857,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,18,Scheduled Caste,2,KOYYADA SRINIVAS,,,,,3482,CONGRESS,INC,,,,298,2,,2,879,33.259,,1122,896,17,79.857,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,18,Scheduled Caste,,NOTA,,,,,,,,,,,3,3,,2,879,0.335,,1122,896,17,79.857,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,19,Unreserved (Women),1,PANCHAGIRI JAYAMMA,,,,,3482,CONGRESS,INC,,,,494,1,,3,900,53.813,,1115,918,18,82.332,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,19,Unreserved (Women),3,RAJITHA ALLE,,,,,8284,Telangana Rashtra Samithi,TRS,,,,328,2,,3,900,35.73,,1115,918,18,82.332,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,19,Unreserved (Women),2,BOCHU RANI,,,,,10809,Independent,IND,,,,75,3,,3,900,8.17,,1115,918,18,82.332,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,19,Unreserved (Women),,NOTA,,,,,,,,,,,3,4,,3,900,0.327,,1115,918,18,82.332,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,20,Unreserved (Women),1,ANITHA SODHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,0,1,Uncontested,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,20,Unreserved (Women),,NOTA,,,,,,,,,,,0,2,,1,0,,,,0,0,,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,21,Unreserved,1,JAYANTH LAL RAJ PUROHITH,,,,,1605,Bharatiya Janata Party,BJP,,,,488,1,,3,1003,48.079,,1204,1015,12,84.302,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,21,Unreserved,2,ARRABELLI BHASKAR REDDY,,,,,8284,Telangana Rashtra Samithi,TRS,,,,408,2,,3,1003,40.197,,1204,1015,12,84.302,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,21,Unreserved,3,SAMMAIAH GANDHAM,,,,,3482,CONGRESS,INC,,,,104,3,,3,1003,10.246,,1204,1015,12,84.302,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,21,Unreserved,,NOTA,,,,,,,,,,,3,4,,3,1003,0.296,,1204,1015,12,84.302,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,22,Unreserved,3,KOLANUPAKA BHADRAIAH,,,,,1605,Bharatiya Janata Party,BJP,,,,482,1,,3,914,52.108,,1190,925,11,77.731,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,22,Unreserved,2,CHANDUPATLA RAMANA REDDY,,,,,8284,Telangana Rashtra Samithi,TRS,,,,417,2,,3,914,45.081,,1190,925,11,77.731,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,22,Unreserved,1,PARAMESHWAR DAVU,,,,,3482,CONGRESS,INC,,,,15,3,,3,914,1.622,,1190,925,11,77.731,,
Telangana,2020,,,0,Warangal Rural,MCL,31,Parakal,,22,Unreserved,,NOTA,,,,,,,,,,,0,4,,3,914,0,,1190,925,11,77.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,1,Unreserved,2,Sudheer sammeta,,,,,3482,CONGRESS,INC,,,,233,1,,3,578,40.034,,707,582,4,82.32,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,1,Unreserved,1,RAJENDER THOTA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,196,2,,3,578,33.677,,707,582,4,82.32,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,1,Unreserved,3,SURESH NAGELLY,,,,,1605,Bharatiya Janata Party,BJP,,,,144,3,,3,578,24.742,,707,582,4,82.32,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,1,Unreserved,,NOTA,,,,,,,,,,,5,4,,3,578,0.859,,707,582,4,82.32,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,2,Unreserved (Women),1,THOTAKURI RAJAMANI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,333,1,,3,632,51.95,,76,641,9,843.421,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,2,Unreserved (Women),2,BHAGYALAXMI VADLAKONDA,,,,,3482,CONGRESS,INC,,,,269,2,,3,632,41.966,,76,641,9,843.421,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,2,Unreserved (Women),3,VADLAKONDA SRIDEVI,,,,,1605,Bharatiya Janata Party,BJP,,,,26,3,,3,632,4.056,,76,641,9,843.421,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,2,Unreserved (Women),,NOTA,,,,,,,,,,,4,4,,3,632,0.624,,76,641,9,843.421,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),1,ANITHA KONDETI,,,,,1605,Bharatiya Janata Party,BJP,,,,316,1,,6,701,44.507,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),3,KONDETI SARITHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,286,2,,6,701,40.282,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),4,MAMATHA KONDETI,,,,,3482,CONGRESS,INC,,,,53,3,,6,701,7.465,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),5,KONDETI SREELATHA,,,,,10809,Independent,IND,,,,36,4,,6,701,5.07,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),2,ELAMAKANTI SUJATHA,,,,,2444,Communist Part of India,CPI,,,,6,5,,6,701,0.845,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),6,HANUMAKONDA LALITHA,,,,,10809,Independent,IND,,,,0,6,,6,701,0,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,3,Scheduled Caste (Women),,NOTA,,,,,,,,,,,4,7,,6,701,0.563,,774,710,9,91.731,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,3,bhukya saritha srilatha,,,,,3482,CONGRESS,INC,,,,453,1,,8,843,53.169,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,1,NUNAVATH USHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,294,2,,8,843,34.507,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,4,RAJITHA SAPAVAT,,,,,1605,Bharatiya Janata Party,BJP,,,,79,3,,8,843,9.272,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,2,ANGOTH DEVENDER,,,,,8300,Telugu Desam,TDP,,,,6,4,,8,843,0.704,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,6,BANOTHU VEERANNA,,,,,10809,Independent,IND,,,,3,5,,8,843,0.352,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,5,NUNAVATH DEEPLA,,,,,10809,Independent,IND,,,,2,6,,8,843,0.235,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,7,VANKUDOTHU LALITHA,,,,,10809,Independent,IND,,,,2,7,,8,843,0.235,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,8,VANKUDOTH VENKANNA,,,,,10809,Independent,IND,,,,1,8,,8,843,0.117,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,4,Scheduled Tribe,,NOTA,,,,,,,,,,,3,9,,8,843,0.352,,885,852,9,96.271,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,5,Scheduled Tribe (Women),4,BANOTH ANITHA,,,,,10809,Independent,IND,,,,417,1,,4,854,48.264,,908,864,10,95.154,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,5,Scheduled Tribe (Women),1,NETHAVATH SHEEBARANI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,416,2,,4,854,48.148,,908,864,10,95.154,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,5,Scheduled Tribe (Women),3,SAPAVAT YAMUNA,,,,,3482,CONGRESS,INC,,,,15,3,,4,854,1.736,,908,864,10,95.154,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,5,Scheduled Tribe (Women),2,RADHIKA BHUKYA,,,,,1605,Bharatiya Janata Party,BJP,,,,6,4,,4,854,0.694,,908,864,10,95.154,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,5,Scheduled Tribe (Women),,NOTA,,,,,,,,,,,0,5,,4,854,0,,908,864,10,95.154,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,6,Scheduled Tribe,1,ANGOTHU ARUNA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,438,1,,4,777,55.584,,819,788,11,96.215,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,6,Scheduled Tribe,2,ANGOTHU KALPANA,,,,,3482,CONGRESS,INC,,,,274,2,,4,777,34.772,,819,788,11,96.215,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,6,Scheduled Tribe,3,SUNITHA GUGULOTH,,,,,1605,Bharatiya Janata Party,BJP,,,,60,3,,4,777,7.614,,819,788,11,96.215,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,6,Scheduled Tribe,4,ANGOTH THARABHAI,,,,,10809,Independent,IND,,,,4,4,,4,777,0.508,,819,788,11,96.215,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,6,Scheduled Tribe,,NOTA,,,,,,,,,,,1,5,,4,777,0.127,,819,788,11,96.215,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,7,Unreserved (Women),3,PALAKURTHI SUJATHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,297,1,,5,622,45.482,,723,653,31,90.318,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,7,Unreserved (Women),4,BONTHA VIJAYA,,,,,1605,Bharatiya Janata Party,BJP,,,,139,2,,5,622,21.286,,723,653,31,90.318,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,7,Unreserved (Women),5,PADISHALA UPENDRA,,,,,10809,Independent,IND,,,,119,3,,5,622,18.224,,723,653,31,90.318,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,7,Unreserved (Women),2,THIRUPATHI LALITHA,,,,,3482,CONGRESS,INC,,,,52,4,,5,622,7.963,,723,653,31,90.318,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,7,Unreserved (Women),1,ANGADI PADMA,,,,,8300,Telugu Desam,TDP,,,,10,5,,5,622,1.531,,723,653,31,90.318,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,7,Unreserved (Women),,NOTA,,,,,,,,,,,5,6,,5,622,0.766,,723,653,31,90.318,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,8,Unreserved (Women),2,PADMA KODHATI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,430,1,,3,623,67.823,,756,634,11,83.862,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,8,Unreserved (Women),1,GUJJA YADHAMMA,,,,,3482,CONGRESS,INC,,,,138,2,,3,623,21.767,,756,634,11,83.862,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,8,Unreserved (Women),3,BOJJA MANJULA,,,,,1605,Bharatiya Janata Party,BJP,,,,53,3,,3,623,8.36,,756,634,11,83.862,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,8,Unreserved (Women),,NOTA,,,,,,,,,,,2,4,,3,623,0.315,,756,634,11,83.862,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,9,Backward Class,2,MANCHALA RAMAKRISHNA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,333,1,,4,632,51.869,,747,642,10,85.944,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,9,Backward Class,4,GODHUMALA MADHUSUDHAN,,,,,10809,Independent,IND,,,,195,2,,4,632,30.374,,747,642,10,85.944,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,9,Backward Class,1,MOTAPOTHULA NAVEEN KUMAR,,,,,3482,CONGRESS,INC,,,,95,3,,4,632,14.798,,747,642,10,85.944,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,9,Backward Class,3,VENKATESHWARLU CHENNA,,,,,1605,Bharatiya Janata Party,BJP,,,,6,4,,4,632,0.935,,747,642,10,85.944,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,9,Backward Class,,NOTA,,,,,,,,,,,3,5,,4,632,0.467,,747,642,10,85.944,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,10,Scheduled Caste,2,THUMMALA RAVINDER,,,,,8284,Telangana Rashtra Samithi,TRS,,,,371,1,,4,621,59.265,,742,626,5,84.367,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,10,Scheduled Caste,3,MALLEPAKA ANIL KUMAR,,,,,1605,Bharatiya Janata Party,BJP,,,,183,2,,4,621,29.233,,742,626,5,84.367,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,10,Scheduled Caste,1,erra srinivas,,,,,3482,CONGRESS,INC,,,,60,3,,4,621,9.585,,742,626,5,84.367,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,10,Scheduled Caste,4,thatikayala satish babu,,,,,10809,Independent,IND,,,,5,4,,4,621,0.799,,742,626,5,84.367,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,10,Scheduled Caste,,NOTA,,,,,,,,,,,2,5,,4,621,0.319,,742,626,5,84.367,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,11,Unreserved,1,Komandla Elendhar reddy,,,,,8284,Telangana Rashtra Samithi,TRS,,,,371,1,,3,573,63.855,,726,581,8,80.028,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,11,Unreserved,3,sarangapani martha,,,,,3482,CONGRESS,INC,,,,132,2,,3,573,22.719,,726,581,8,80.028,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,11,Unreserved,2,RAMAGIRI PRASHANTH,,,,,1605,Bharatiya Janata Party,BJP,,,,65,3,,3,573,11.188,,726,581,8,80.028,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,11,Unreserved,,NOTA,,,,,,,,,,,5,4,,3,573,0.861,,726,581,8,80.028,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,12,Unreserved (Women),3,sujatha pujari,,,,,8284,Telangana Rashtra Samithi,TRS,,,,527,1,,3,641,80.828,,726,652,11,89.807,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,12,Unreserved (Women),2,jettaboina rajamma,,,,,3482,CONGRESS,INC,,,,85,2,,3,641,13.037,,726,652,11,89.807,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,12,Unreserved (Women),1,ORSU YAKAMMA,,,,,1605,Bharatiya Janata Party,BJP,,,,24,3,,3,641,3.681,,726,652,11,89.807,,
Telangana,2020,,,0,Warangal Rural,MCL,32,Wardhannapet,,12,Unreserved (Women),,NOTA,,,,,,,,,,,5,4,,3,641,0.767,,726,652,11,89.807,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,1,Unreserved,1,KOTTE ASHOK,,,,,3482,CONGRESS,INC,,,,316,1,,5,757,41.307,,923,765,8,82.882,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,1,Unreserved,2,Gurram Bhoom Reddy,,,,,8284,Telangana Rashtra Samithi,TRS,,,,272,2,,5,757,35.556,,923,765,8,82.882,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,1,Unreserved,4,Bodige Suresh,,,,,10809,Independent,IND,,,,144,3,,5,757,18.824,,923,765,8,82.882,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,1,Unreserved,3,Bheemanathini Rajashekhar,,,,,1605,Bharatiya Janata Party,BJP,,,,15,4,,5,757,1.961,,923,765,8,82.882,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,1,Unreserved,5,MAHAMMAD SHARIFUDDIN,,,,,10809,Independent,IND,,,,7,5,,5,757,0.915,,923,765,8,82.882,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,1,Unreserved,,NOTA,,,,,,,,,,,3,6,,5,757,0.392,,923,765,8,82.882,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,2,Unreserved,2,MADURI SRINIVAS,,,,,3040,All India Forward Bloc,AIFB,,,,330,1,,4,724,44.837,,901,736,12,81.687,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,2,Unreserved,4,Vallala Krisnhari,,,,,8284,Telangana Rashtra Samithi,TRS,,,,240,2,,4,724,32.609,,901,736,12,81.687,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,2,Unreserved,1,Gurram Padma Reddy,,,,,1605,Bharatiya Janata Party,BJP,,,,119,3,,4,724,16.168,,901,736,12,81.687,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,2,Unreserved,3,Mavurapu Ramulu,,,,,3482,CONGRESS,INC,,,,33,4,,4,724,4.484,,901,736,12,81.687,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,2,Unreserved,,NOTA,,,,,,,,,,,2,5,,4,724,0.272,,901,736,12,81.687,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,3,Maheshuni Sandya,,,,,8284,Telangana Rashtra Samithi,TRS,,,,389,1,,6,807,47.789,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,1,Eligeti Thirupathi,,,,,3040,All India Forward Bloc,AIFB,,,,314,2,,6,807,38.575,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,4,Roddaveni Raju,,,,,1605,Bharatiya Janata Party,BJP,,,,60,3,,6,807,7.371,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,5,SANTHOSH NELLI,,,,,3482,CONGRESS,INC,,,,25,4,,6,807,3.071,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,6,Siripuram Srinivas,,,,,10809,Independent,IND,,,,10,5,,6,807,1.229,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,2,Dande Paramdamulu,,,,,8300,Telugu Desam,TDP,,,,6,6,,6,807,0.737,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,3,Backward Class,,NOTA,,,,,,,,,,,3,7,,6,807,0.369,,948,814,7,85.865,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,4,Unreserved (Women),2,Chepuri Hema,,,,,1605,Bharatiya Janata Party,BJP,,,,434,1,,5,706,60.028,,921,723,17,78.502,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,4,Unreserved (Women),4,MUDDAM RAJITHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,241,2,,5,706,33.333,,921,723,17,78.502,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,4,Unreserved (Women),3,Poosala Sunitha,,,,,3040,All India Forward Bloc,AIFB,,,,25,3,,5,706,3.458,,921,723,17,78.502,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,4,Unreserved (Women),5,Sri Ramula Geetha,,,,,10809,Independent,IND,,,,4,4,,5,706,0.553,,921,723,17,78.502,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,4,Unreserved (Women),1,Chilla Laxmi,,,,,3482,CONGRESS,INC,,,,1,5,,5,706,0.138,,921,723,17,78.502,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,4,Unreserved (Women),,NOTA,,,,,,,,,,,1,6,,5,706,0.138,,921,723,17,78.502,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,5,Scheduled Tribe,2,Bigili Anitha,,,,,8284,Telangana Rashtra Samithi,TRS,,,,374,1,,3,760,47.765,,965,783,23,81.14,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,5,Scheduled Tribe,1,Oluguttula Suresh,,,,,1605,Bharatiya Janata Party,BJP,,,,367,2,,3,760,46.871,,965,783,23,81.14,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,5,Scheduled Tribe,3,SARLA SAMPATH,,,,,3482,CONGRESS,INC,,,,15,3,,3,760,1.916,,965,783,23,81.14,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,5,Scheduled Tribe,,NOTA,,,,,,,,,,,4,4,,3,760,0.511,,965,783,23,81.14,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,6,Scheduled Caste,2,GangaRaju Vadloori,,,,,8284,Telangana Rashtra Samithi,TRS,,,,294,1,,4,739,38.992,,929,754,15,81.163,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,6,Scheduled Caste,1,KANUMALLA RAJASHEKHAR,,,,,3482,CONGRESS,INC,,,,186,2,,4,739,24.668,,929,754,15,81.163,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,6,Scheduled Caste,4,PEDDELLI SRINIVAS,,,,,10809,Independent,IND,,,,178,3,,4,739,23.607,,929,754,15,81.163,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,6,Scheduled Caste,3,GUNDETI SHANTHA,,,,,1605,Bharatiya Janata Party,BJP,,,,81,4,,4,739,10.743,,929,754,15,81.163,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,6,Scheduled Caste,,NOTA,,,,,,,,,,,0,5,,4,739,0,,929,754,15,81.163,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,7,Unreserved (Women),1,GURRAM NEERAJA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,503,1,,4,679,73.217,,875,687,8,78.514,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,7,Unreserved (Women),2,GOSUKULA NIRMALA,,,,,3482,CONGRESS,INC,,,,116,2,,4,679,16.885,,875,687,8,78.514,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,7,Unreserved (Women),3,RAJANNALA MOUNIKA,,,,,1605,Bharatiya Janata Party,BJP,,,,50,3,,4,679,7.278,,875,687,8,78.514,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,7,Unreserved (Women),4,Kotte Sunitha,,,,,10809,Independent,IND,,,,6,4,,4,679,0.873,,875,687,8,78.514,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,7,Unreserved (Women),,NOTA,,,,,,,,,,,4,5,,4,679,0.582,,875,687,8,78.514,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,8,Unreserved (Women),2,Praneetha Rajannala,,,,,1605,Bharatiya Janata Party,BJP,,,,264,1,,3,767,33.846,,945,780,13,82.54,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,8,Unreserved (Women),3,Rajjanala Vijaya,,,,,3482,CONGRESS,INC,,,,259,2,,3,767,33.205,,945,780,13,82.54,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,8,Unreserved (Women),1,GURRAM MANGA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,242,3,,3,767,31.026,,945,780,13,82.54,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,8,Unreserved (Women),,NOTA,,,,,,,,,,,2,4,,3,767,0.256,,945,780,13,82.54,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,9,Scheduled Caste,2,Kothuri Mahesh,,,,,8284,Telangana Rashtra Samithi,TRS,,,,377,1,,7,728,50.672,,897,744,16,82.943,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,9,Scheduled Caste,3,VADLURI LACHAIAH,,,,,3482,CONGRESS,INC,,,,155,2,,7,728,20.833,,897,744,16,82.943,,
Telangana,2020,,,0,Karimnagar,MCL,33,Choppandandi,,9,Scheduled Caste,7,MALLARAPU RAMULU,,,,,10809,Independent,IND,,,,118,3,,7,728,15.86,,897,744,16,82.943,,
